Timestamp,Temperature (°C),Humidity (%),CO2 (ppm),Oxygen (O2 %),UV Index,Solar Radiation (W/m²),Air Quality (AQI),GSR,Atmospheric Pressure (hPa)
2025-10-14 16:06:14.306134,19.98,74.84,430.31,19.08,5.28,81.87,451.96,52.13,964.92
2025-10-14 16:06:16.306926,25.72,87.53,1997.64,19.87,1.67,871.3,400.3,42.04,951.54
2025-10-14 16:06:18.307500,19.72,85.98,903.85,19.4,3.99,524.12,250.83,70.2,1024.18
2025-10-14 16:06:20.308478,23.0,60.62,381.8,19.69,1.7,711.96,75.63,87.48,1035.06
2025-10-14 16:06:22.309069,31.0,37.01,908.91,19.28,7.9,973.04,300.85,4.38,954.07
2025-10-14 16:06:24.309421,28.03,82.8,1588.56,19.21,9.23,152.15,33.88,40.24,1024.39
2025-10-14 16:06:26.310296,29.55,81.39,1708.92,19.89,2.74,81.25,152.25,70.24,1032.57
2025-10-14 16:06:28.310678,33.33,34.75,1851.68,19.15,0.96,157.26,290.02,47.78,1024.27
2025-10-14 16:06:30.311203,17.34,62.04,604.68,20.19,2.56,917.68,474.01,45.55,992.24
2025-10-14 16:06:32.311933,26.77,64.17,1799.3,19.27,1.7,604.29,401.16,45.12,1007.84
2025-10-14 16:06:34.312856,30.71,40.62,1810.85,19.67,8.5,263.7,247.81,38.32,955.21
2025-10-14 16:06:36.314082,18.67,81.62,1420.17,19.42,0.53,458.29,233.37,86.25,1034.31
2025-10-14 16:06:38.315088,32.22,81.7,1900.52,19.51,7.68,633.46,424.28,25.97,1027.28
2025-10-14 16:06:40.315696,18.11,77.24,663.89,20.44,5.42,132.47,479.28,47.48,1049.97
2025-10-14 16:06:42.316515,31.06,67.41,1379.51,19.37,10.83,236.05,307.91,38.78,969.72
2025-10-14 16:06:44.317170,15.42,40.94,799.99,19.51,6.85,818.26,159.39,9.25,1018.84
2025-10-14 16:06:46.318139,30.18,56.17,1562.15,20.97,2.01,137.43,126.53,25.45,953.12
2025-10-14 16:06:48.318844,34.22,69.73,1851.51,20.71,6.49,726.91,373.42,62.61,1044.21
2025-10-14 16:06:50.319842,31.68,36.06,1566.35,19.24,0.85,292.28,403.02,96.33,1045.06
2025-10-14 16:06:52.320853,16.28,44.55,1808.69,20.27,2.05,350.92,208.21,88.24,1014.57
2025-10-14 16:06:54.321401,20.45,89.44,668.78,19.82,7.64,72.4,61.13,13.9,969.44
2025-10-14 16:06:56.322546,20.88,76.69,787.04,20.75,1.22,595.17,141.12,35.12,968.36
2025-10-14 16:06:58.323243,16.04,84.82,640.92,19.89,2.04,541.4,264.17,63.37,1021.37
2025-10-14 16:07:00.323791,33.0,56.69,1939.88,20.83,6.12,95.81,254.42,13.23,961.81
2025-10-14 16:07:02.324724,17.99,87.9,1390.09,20.57,1.19,878.07,492.85,2.46,1016.66
2025-10-14 16:07:04.325628,20.8,56.59,1915.52,19.59,10.07,654.9,198.29,18.54,1045.25
2025-10-14 16:07:06.326408,17.59,70.14,1324.78,19.47,4.57,667.16,474.06,57.19,1006.75
2025-10-14 16:07:08.327423,30.09,60.04,1704.34,20.21,2.87,537.17,376.89,29.13,1008.37
2025-10-14 16:07:10.328303,33.25,39.96,575.37,20.11,2.11,187.68,133.44,69.24,1032.07
2025-10-14 16:07:12.328971,26.33,82.95,1599.3,19.15,5.06,737.1,377.62,93.61,1046.38
2025-10-14 16:07:14.329150,15.98,70.0,606.93,20.83,1.72,866.81,459.86,44.21,1035.56
2025-10-14 16:07:16.329476,31.85,54.24,1142.9,20.1,9.61,86.35,362.51,50.82,1015.49
2025-10-14 16:07:18.330318,24.49,78.14,1588.17,20.02,0.16,669.13,373.76,82.8,964.84
2025-10-14 16:07:20.330781,33.58,42.91,1133.63,20.44,6.25,370.63,386.42,10.97,958.37
2025-10-14 16:07:22.331712,27.79,69.07,1131.75,20.29,9.42,390.3,392.0,52.15,958.98
2025-10-14 16:07:24.332336,20.95,56.25,1096.99,19.01,3.0,1.53,252.25,75.88,974.86
2025-10-14 16:07:26.333224,27.45,57.02,1841.9,20.49,4.15,442.35,472.72,44.96,1022.18
2025-10-14 16:07:28.333696,16.99,39.95,1580.82,20.23,0.78,394.78,130.56,58.32,995.26
2025-10-14 16:07:30.334559,27.41,72.57,1724.36,19.78,2.26,908.68,50.61,68.89,998.1
2025-10-14 16:07:32.335302,27.72,66.06,1104.34,19.95,4.9,547.82,366.31,93.17,1045.77
2025-10-14 16:07:34.336165,20.53,66.63,1920.23,20.28,1.12,204.4,55.65,42.7,960.39
2025-10-14 16:07:36.337058,26.18,70.75,472.4,19.91,2.42,133.13,257.71,16.05,977.61
2025-10-14 16:07:38.337608,27.18,33.68,1119.9,19.64,10.75,869.71,175.83,74.23,1049.31
2025-10-14 16:07:40.338342,18.5,47.24,1682.34,20.59,10.64,919.4,33.95,28.84,1047.11
2025-10-14 16:07:42.338937,21.44,69.75,1357.19,19.95,6.53,510.51,82.9,66.1,1045.85
2025-10-14 16:07:44.339541,18.49,56.69,995.9,20.6,5.31,123.55,54.49,56.22,961.29
2025-10-14 16:07:46.340247,34.48,46.64,1887.55,19.88,9.32,336.98,42.2,19.89,1019.87
2025-10-14 16:07:48.341245,32.69,84.5,669.18,19.69,6.44,367.83,271.11,72.12,951.28
2025-10-14 16:07:50.341770,28.64,39.84,1026.35,20.82,6.13,459.62,404.75,42.02,977.81
2025-10-14 16:07:52.342283,25.51,88.82,780.79,19.19,1.89,699.42,132.0,82.68,951.09
2025-10-14 16:07:54.342902,24.16,37.18,1083.97,19.25,5.74,616.74,4.37,38.66,1008.49
2025-10-14 16:07:56.343586,18.32,81.34,1829.28,19.52,1.07,846.6,52.13,26.46,1032.36
2025-10-14 16:07:58.343907,16.81,38.17,1395.61,19.34,6.07,209.88,406.14,59.38,957.79
2025-10-14 16:08:00.344481,15.71,65.77,610.47,20.26,9.47,552.49,496.81,60.33,1036.88
2025-10-14 16:08:02.344841,18.92,69.68,1696.9,19.91,4.0,356.32,8.3,11.48,1009.73
2025-10-14 16:08:04.345608,22.65,77.44,1411.69,20.96,3.5,590.46,220.58,1.35,956.03
2025-10-14 16:08:06.346652,23.37,50.36,606.42,19.04,7.77,682.19,41.23,66.69,1036.09
2025-10-14 16:08:08.346921,21.06,78.92,459.23,19.8,4.72,897.85,128.82,65.66,975.02
2025-10-14 16:08:10.347575,18.49,85.26,362.01,19.73,10.53,475.78,375.96,99.44,968.28
2025-10-14 16:08:12.348621,22.46,66.63,378.81,20.18,4.93,598.01,310.9,54.99,1046.62
2025-10-14 16:08:14.348875,23.31,61.34,517.05,19.73,6.1,331.77,479.82,23.58,1000.09
2025-10-14 16:08:16.349590,18.68,47.38,462.6,20.65,7.55,538.57,151.63,24.53,965.86
2025-10-14 16:08:18.349881,15.23,79.34,1889.6,20.15,4.43,223.76,333.63,33.65,1012.97
2025-10-14 16:08:20.350168,17.14,43.89,1672.24,20.8,9.83,807.72,341.95,89.0,964.83
2025-10-14 16:08:22.350588,26.24,53.94,1109.37,20.7,8.79,925.42,332.82,15.98,1047.23
2025-10-14 16:08:24.351380,17.23,45.33,1811.27,19.62,7.15,318.29,300.58,66.42,978.93
2025-10-14 16:08:26.351941,16.14,58.38,1486.3,19.37,10.82,182.2,421.7,91.54,1048.05
2025-10-14 16:08:28.352771,19.06,66.31,1754.84,20.2,7.1,127.49,198.36,40.07,1015.07
2025-10-14 16:08:30.353508,20.38,57.59,601.04,19.94,1.15,128.91,145.13,66.92,960.66
2025-10-14 16:08:32.353763,16.8,51.6,513.38,20.33,6.15,701.02,181.35,69.75,1003.35
2025-10-14 16:08:34.354371,20.37,80.47,1376.71,19.5,1.52,894.3,428.05,74.5,983.7
2025-10-14 16:08:36.355209,20.0,73.79,1716.34,20.2,1.46,281.24,424.9,32.39,950.03
2025-10-14 16:08:38.355686,17.82,66.55,588.28,20.83,8.41,812.96,52.1,17.98,1047.4
2025-10-14 16:08:40.356464,30.93,60.03,1624.97,20.42,4.11,432.24,370.2,50.73,1023.53
2025-10-14 16:08:42.357147,31.57,50.15,1371.78,19.1,4.52,511.32,169.02,3.59,1026.57
2025-10-14 16:08:44.358001,18.54,61.75,1579.58,20.08,6.41,741.81,268.93,45.22,1017.27
2025-10-14 16:08:46.358178,34.27,31.69,862.48,20.74,1.21,479.44,324.26,21.65,966.92
2025-10-14 16:08:48.359038,15.1,56.06,1574.41,20.84,0.9,471.74,106.49,19.36,1020.81
2025-10-14 16:08:50.359976,34.2,74.58,711.97,20.96,6.4,319.25,299.11,69.77,981.03
2025-10-14 16:08:52.360676,18.84,39.91,1652.12,20.75,8.25,625.58,47.76,13.86,967.89
2025-10-14 16:08:54.361389,29.16,58.16,847.73,19.88,6.01,372.12,21.2,70.29,1040.8
2025-10-14 16:08:56.361809,18.59,49.0,1580.59,19.99,4.69,857.42,297.27,20.52,1045.32
2025-10-14 16:08:58.362926,19.29,71.29,1623.24,19.16,3.3,849.2,345.18,43.07,1021.44
2025-10-14 16:09:00.363330,19.72,45.36,1744.26,19.44,4.89,879.91,89.62,93.64,1048.11
2025-10-14 16:09:02.364092,17.34,44.59,1571.53,19.17,5.65,972.43,392.63,19.1,969.93
2025-10-14 16:09:04.364668,19.0,46.47,933.79,19.62,3.6,878.07,123.32,49.9,1017.49
2025-10-14 16:09:06.365301,23.0,30.51,1723.55,20.9,1.62,765.84,372.22,48.42,1027.3
2025-10-14 16:09:08.365837,26.81,64.14,896.92,20.53,7.84,607.48,86.59,78.34,1021.68
2025-10-14 16:09:10.366569,34.64,50.79,630.86,20.59,3.93,975.93,97.25,89.89,952.32
2025-10-14 16:09:12.367965,34.18,37.29,1189.05,19.42,2.47,993.62,171.04,98.37,1012.72
2025-10-14 16:09:14.368618,18.88,39.61,1377.95,19.35,9.54,635.11,307.05,67.18,1039.72
2025-10-14 16:09:16.369243,15.33,40.14,1439.52,20.87,3.25,685.04,63.31,73.54,958.16
2025-10-14 16:09:18.370135,28.05,56.77,1146.74,19.3,10.65,858.46,73.15,51.01,1014.18
2025-10-14 16:09:20.370974,18.11,33.7,1570.93,20.23,0.77,534.4,202.84,17.63,1013.17
2025-10-14 16:09:22.371781,20.94,61.04,390.98,20.41,0.07,319.09,482.14,76.5,1011.32
2025-10-14 16:09:24.372639,22.26,59.24,1308.74,19.38,1.55,545.82,47.4,70.56,956.32
2025-10-14 16:09:26.373498,22.77,69.57,1306.88,19.28,1.28,256.12,400.04,45.19,957.24
2025-10-14 16:09:28.374193,30.38,87.98,1016.27,19.05,1.11,149.91,385.2,62.46,1040.74
2025-10-14 16:09:30.375076,22.29,72.33,1507.01,19.45,0.56,609.48,160.58,39.67,1010.89
2025-10-14 16:09:32.375933,26.38,66.39,945.22,20.32,6.31,812.03,196.48,45.31,959.06
2025-10-14 16:09:34.376713,33.82,70.68,745.62,20.08,7.41,645.48,335.35,85.34,962.71
2025-10-14 16:09:36.377438,25.28,32.17,925.44,20.7,9.92,878.03,290.85,48.83,1048.96
2025-10-14 16:09:38.377825,21.45,75.33,704.56,19.87,6.15,277.15,321.83,82.98,994.92
2025-10-14 16:09:40.378225,16.62,34.84,1060.15,20.52,2.97,389.78,381.78,72.07,1043.22
2025-10-14 16:09:42.379202,15.21,74.97,1701.96,20.2,4.17,389.73,271.83,49.71,986.28
2025-10-14 16:09:44.380048,29.29,56.29,1032.26,19.27,1.65,535.34,476.65,31.11,1004.97
2025-10-14 16:09:46.380585,29.4,57.47,1597.67,20.3,7.28,434.11,496.82,39.63,954.11
2025-10-14 16:09:48.381439,25.56,52.28,1336.41,20.9,4.52,223.72,245.04,90.22,981.91
2025-10-14 16:09:50.382183,28.75,55.27,1838.05,19.54,1.45,232.15,328.02,73.57,952.64
2025-10-14 16:09:52.382520,32.7,86.01,684.02,19.51,5.95,2.0,190.74,92.28,993.01
2025-10-14 16:09:54.383495,21.09,72.31,590.22,20.95,2.48,503.77,205.59,2.99,984.67
2025-10-14 16:09:56.383906,18.87,38.93,990.48,20.72,5.82,105.42,340.85,62.04,1036.88
2025-10-14 16:09:58.384591,19.72,60.56,1768.99,19.28,0.87,95.22,342.06,41.69,962.31
2025-10-14 16:10:00.384870,18.12,57.17,1113.52,19.38,0.93,651.52,300.01,94.06,998.73
2025-10-14 16:10:02.385597,31.03,36.59,1066.16,19.09,5.21,758.62,482.5,2.65,1011.15
2025-10-14 16:10:04.386102,28.4,73.07,652.19,20.01,2.7,814.45,399.14,52.51,1035.4
2025-10-14 16:10:06.386626,17.1,55.21,531.14,19.84,8.89,811.6,445.74,85.49,977.53
2025-10-14 16:10:08.387358,31.9,41.31,1650.84,19.81,10.18,117.49,268.46,35.39,1040.21
2025-10-14 16:10:10.388096,21.41,81.84,1737.45,20.09,8.25,755.81,229.23,33.34,964.35
2025-10-14 16:10:12.388899,20.45,30.94,1028.55,19.1,7.09,809.09,54.64,4.36,993.41
2025-10-14 16:10:14.390075,16.49,47.79,802.71,19.37,8.6,982.53,2.3,72.89,954.89
2025-10-14 16:10:16.390357,33.76,59.7,1856.88,20.84,6.91,549.85,97.88,90.28,975.88
2025-10-14 16:10:18.391192,29.33,41.8,1202.7,20.69,8.62,724.53,252.25,8.57,959.15
2025-10-14 16:10:20.391696,25.35,87.26,1242.68,19.92,4.89,291.65,136.32,65.65,997.16
2025-10-14 16:10:22.392310,17.25,82.17,1938.54,19.83,0.92,372.01,180.05,45.66,1029.84
2025-10-14 16:10:24.393318,22.25,34.73,697.4,20.02,6.93,480.02,285.95,12.57,1024.78
2025-10-14 16:10:26.394256,20.14,45.65,700.9,20.9,4.3,477.85,426.16,76.82,981.32
2025-10-14 16:10:28.394610,23.11,68.51,875.38,19.28,7.93,442.37,188.15,77.53,1028.72
2025-10-14 16:10:30.395418,26.95,63.61,1085.92,20.36,0.94,861.8,246.77,84.46,1030.23
2025-10-14 16:10:32.396692,22.56,56.11,992.1,19.65,8.53,908.74,122.24,43.82,1049.84
2025-10-14 16:10:34.397231,23.86,60.72,1265.15,20.37,7.21,26.91,442.19,78.3,1019.97
2025-10-14 16:10:36.398068,23.19,78.05,842.39,19.25,0.88,612.99,267.52,50.2,995.57
2025-10-14 16:10:38.398881,24.3,80.04,1931.29,19.98,9.96,536.26,60.26,14.66,1027.97
2025-10-14 16:10:40.399375,23.07,34.5,1992.18,20.83,0.86,901.84,13.43,23.84,962.6
2025-10-14 16:10:42.399976,32.19,49.46,1722.68,20.54,0.48,358.97,422.45,56.67,982.28
2025-10-14 16:10:44.401308,31.8,62.58,723.13,19.54,4.19,54.8,208.64,21.48,1027.33
2025-10-14 16:10:46.402061,20.11,34.62,1093.43,19.92,5.32,276.55,234.22,3.53,1024.57
2025-10-14 16:10:48.402598,19.79,70.63,1013.42,19.21,3.22,120.46,233.96,98.68,973.1
2025-10-14 16:10:50.403148,19.75,78.7,493.63,20.24,10.0,449.8,373.84,21.04,954.6
2025-10-14 16:10:52.403944,30.75,34.28,1452.41,20.4,3.12,524.44,362.3,44.36,1033.17
2025-10-14 16:10:54.404521,17.93,86.71,1807.65,19.95,4.93,519.93,307.4,60.04,1047.16
2025-10-14 16:10:56.405071,28.58,64.47,1486.66,19.89,9.97,265.4,211.04,77.72,984.51
2025-10-14 16:10:58.405826,30.1,77.75,1891.42,20.34,6.85,634.05,58.6,72.8,992.2
2025-10-14 16:11:00.406841,33.34,77.72,1465.93,20.95,4.69,467.81,43.18,78.03,963.33
2025-10-14 16:11:02.407286,22.12,46.25,1965.89,19.73,5.62,602.66,407.09,69.41,1005.96
2025-10-14 16:11:04.408045,16.41,35.78,1243.65,20.42,9.7,319.56,220.8,56.65,977.18
2025-10-14 16:11:06.408872,25.17,37.31,1370.99,20.77,3.08,625.1,34.68,33.64,956.87
2025-10-14 16:11:08.409613,34.78,41.9,1678.37,20.95,6.08,181.63,422.82,93.18,983.6
2025-10-14 16:11:10.410632,25.54,62.77,473.97,20.69,5.47,76.03,188.1,50.85,1006.6
2025-10-14 16:11:12.411077,22.51,70.06,1260.5,20.04,2.98,403.32,116.88,70.07,1031.33
2025-10-14 16:11:14.411718,19.88,36.65,1711.43,19.84,8.46,74.03,186.43,86.82,988.0
2025-10-14 16:11:16.412684,24.01,54.16,1340.07,20.98,0.86,117.91,83.45,89.99,1005.85
2025-10-14 16:11:18.413916,33.25,44.01,1449.32,19.46,10.19,738.51,138.38,66.24,961.51
2025-10-14 16:11:20.414455,17.04,86.27,499.86,20.32,2.18,524.14,43.84,80.3,957.02
2025-10-14 16:11:22.415470,26.47,48.12,943.42,20.03,10.94,79.3,167.15,31.99,991.8
2025-10-14 16:11:24.416235,33.94,84.52,1852.19,20.34,0.73,205.31,185.99,88.03,1038.96
2025-10-14 16:11:26.417068,16.79,53.22,883.04,20.85,0.54,378.47,75.07,19.76,996.55
2025-10-14 16:11:28.418063,23.69,43.72,673.66,20.18,6.55,632.85,7.48,19.65,973.3
2025-10-14 16:11:30.419044,28.61,64.84,1523.97,19.3,8.3,186.61,179.54,12.81,961.64
2025-10-14 16:11:32.419744,22.69,46.35,1659.25,20.75,9.29,302.08,181.85,13.31,1024.22
2025-10-14 16:11:34.420953,22.06,88.42,1328.05,19.09,3.59,429.78,250.27,57.53,1044.66
2025-10-14 16:11:36.421754,32.66,53.09,1791.43,20.01,7.19,76.35,290.81,40.82,975.96
2025-10-14 16:11:38.422326,16.16,83.93,418.09,19.67,5.96,626.65,455.38,86.12,986.14
2025-10-14 16:11:40.423079,32.6,53.07,1916.45,20.51,3.33,493.29,102.62,67.2,981.23
2025-10-14 16:11:42.423976,32.13,69.34,1996.51,19.07,1.6,214.52,313.48,83.83,1005.76
2025-10-14 16:11:44.424795,28.78,70.85,1089.87,19.74,8.56,297.57,476.36,81.63,1011.35
2025-10-14 16:11:46.425144,21.54,47.22,819.36,20.68,3.15,446.43,103.55,99.54,1043.0
2025-10-14 16:11:48.426273,34.76,55.32,494.8,20.45,7.22,395.3,497.72,12.65,984.2
2025-10-14 16:11:50.426731,24.66,77.92,1060.56,20.42,6.39,202.3,387.56,99.32,977.67
2025-10-14 16:11:52.427593,23.74,38.33,1768.81,20.32,9.86,600.15,288.91,87.85,986.05
2025-10-14 16:11:54.428259,31.86,56.09,864.46,19.58,2.31,410.75,339.9,93.15,974.59
2025-10-14 16:11:56.428908,32.38,45.66,1474.33,19.3,6.82,625.02,220.18,15.4,1033.33
2025-10-14 16:11:58.429953,21.29,86.25,1013.86,19.31,3.6,970.09,72.66,28.38,978.62
2025-10-14 16:12:00.430877,18.97,48.53,963.64,20.35,3.97,734.98,319.37,48.47,961.99
2025-10-14 16:12:02.431986,34.32,50.0,1906.39,20.4,6.15,713.96,488.43,47.44,1026.66
2025-10-14 16:12:04.433027,31.45,77.36,912.77,19.23,4.24,333.4,1.37,70.11,1033.86
2025-10-14 16:12:06.433470,33.46,60.15,410.24,19.84,0.81,506.66,346.1,23.15,1033.12
2025-10-14 16:12:08.434002,28.59,88.32,369.28,19.3,7.62,503.71,295.21,29.96,959.2
2025-10-14 16:12:10.434930,16.23,84.44,1077.17,19.65,7.11,889.12,100.73,4.33,960.28
2025-10-14 16:12:12.435761,32.98,85.9,1284.18,19.65,3.32,707.25,302.09,42.69,1042.87
2025-10-14 16:12:14.436617,26.3,47.93,581.6,20.16,5.96,519.09,201.03,55.41,1044.97
2025-10-14 16:12:16.437219,25.39,86.48,1714.28,20.0,5.19,442.53,250.56,57.76,1046.67
2025-10-14 16:12:18.437723,20.99,85.06,1448.33,20.6,3.45,169.63,50.96,40.76,959.97
2025-10-14 16:12:20.437954,19.73,88.97,1479.5,20.7,5.82,794.19,237.12,40.41,955.97
2025-10-14 16:12:22.438485,32.02,32.47,1220.84,20.55,5.63,758.78,362.39,9.54,956.63
2025-10-14 16:12:24.439136,23.85,71.06,1350.43,20.04,9.59,317.19,195.58,60.46,1048.71
2025-10-14 16:12:26.440018,28.14,40.48,1963.6,20.69,10.59,997.83,388.97,27.03,984.13
2025-10-14 16:12:28.440763,29.39,55.01,1597.93,20.62,0.99,806.28,101.35,38.07,1023.44
2025-10-14 16:12:30.441693,32.07,44.8,1890.93,20.7,4.48,818.74,348.98,96.19,1037.76
2025-10-14 16:12:32.442588,30.97,84.79,1827.05,19.91,10.48,261.41,144.36,11.85,1002.58
2025-10-14 16:12:34.443268,31.81,39.34,970.5,19.93,9.0,282.92,456.66,99.18,1029.03
2025-10-14 16:12:36.443977,15.33,72.34,1532.23,20.02,2.38,514.21,71.98,2.13,973.58
2025-10-14 16:12:38.444423,24.47,66.13,1905.73,20.26,5.56,157.79,491.11,24.85,963.19
2025-10-14 16:12:40.445119,25.98,33.78,878.46,19.8,4.09,625.92,375.14,80.52,1022.59
2025-10-14 16:12:42.446195,33.8,39.45,945.91,19.42,7.26,263.2,218.68,24.84,1026.97
2025-10-14 16:12:44.446497,26.03,81.84,1451.1,19.27,3.48,797.61,228.04,80.11,987.5
2025-10-14 16:12:46.447431,22.43,32.73,1159.72,19.54,2.03,510.62,233.56,65.17,966.8
2025-10-14 16:12:48.448038,26.46,87.51,1670.36,19.07,1.33,117.69,198.34,4.73,950.03
2025-10-14 16:12:50.448528,18.48,85.63,793.2,20.29,3.49,31.31,256.99,87.91,955.17
2025-10-14 16:12:52.449268,22.14,82.54,434.79,19.73,10.08,77.44,162.29,74.37,950.8
2025-10-14 16:12:54.450231,23.84,86.48,1198.91,20.18,9.61,78.7,329.04,3.98,1000.59
2025-10-14 16:12:56.450920,30.76,48.55,614.69,19.22,4.44,246.51,394.59,5.75,971.43
2025-10-14 16:12:58.452185,33.72,70.38,1884.29,19.68,8.67,942.08,365.24,70.48,1013.05
2025-10-14 16:13:00.452813,23.04,67.79,1525.23,20.41,10.59,906.2,447.92,61.92,984.56
2025-10-14 16:13:02.453831,17.85,78.02,423.8,20.38,5.06,813.24,492.33,55.67,1047.74
2025-10-14 16:13:04.454353,33.24,54.94,593.61,20.39,1.29,758.04,112.92,85.43,1035.33
2025-10-14 16:13:06.455451,25.47,38.57,859.73,19.66,4.06,312.67,93.43,10.38,1020.98
2025-10-14 16:13:08.456230,34.69,74.05,610.46,19.46,5.65,96.91,386.24,84.29,1017.53
2025-10-14 16:13:10.456804,33.46,79.64,1868.09,20.94,1.84,80.97,474.59,26.26,1019.34
2025-10-14 16:13:12.457292,30.31,43.1,1335.33,19.85,4.26,81.93,464.53,90.38,1030.89
2025-10-14 16:13:14.457764,17.84,33.89,1425.33,19.66,3.57,37.97,193.2,31.46,967.16
2025-10-14 16:13:16.458277,19.6,70.89,829.09,20.25,7.24,897.87,5.7,9.51,1023.5
2025-10-14 16:13:18.458508,22.69,60.33,1354.6,19.98,7.66,662.12,403.64,7.32,989.32
2025-10-14 16:13:20.459427,32.65,78.0,373.91,20.85,1.95,365.79,488.23,96.39,966.0
2025-10-14 16:13:22.460551,32.7,41.84,745.5,20.76,8.49,201.8,424.6,20.65,995.19
2025-10-14 16:13:24.461126,25.37,64.97,962.44,20.28,9.56,442.75,311.31,19.68,1016.03
2025-10-14 16:13:26.461908,30.58,71.44,1592.22,19.9,1.3,164.22,26.51,31.0,976.97
2025-10-14 16:13:28.462811,30.05,86.76,993.8,20.54,10.68,421.73,173.78,98.52,969.51
2025-10-14 16:13:30.463583,21.04,52.6,592.72,19.35,6.48,36.02,116.27,98.08,1045.26
2025-10-14 16:13:32.464982,31.35,79.59,508.57,19.06,10.83,408.89,411.82,11.86,995.89
2025-10-14 16:13:34.465708,18.46,76.75,647.45,20.78,2.69,752.46,179.51,74.19,958.83
2025-10-14 16:13:36.466480,16.63,41.76,545.4,19.78,1.5,93.41,187.15,38.01,975.99
2025-10-14 16:13:38.467189,15.27,37.25,856.3,20.17,2.79,107.77,145.27,12.97,983.11
2025-10-14 16:13:40.467700,31.41,58.44,1906.56,20.29,0.98,837.55,316.99,77.94,1031.81
2025-10-14 16:13:42.468336,21.22,73.72,691.62,19.24,5.64,754.2,86.08,47.37,966.0
2025-10-14 16:13:44.468795,23.75,44.02,1787.34,19.55,6.85,12.5,26.03,95.6,999.92
2025-10-14 16:13:46.469659,15.08,48.05,1781.07,20.76,6.89,316.93,341.07,27.87,966.33
2025-10-14 16:13:48.470433,29.99,82.95,356.32,19.01,7.73,371.85,434.66,35.88,960.28
2025-10-14 16:13:50.471116,32.73,32.72,474.25,20.57,6.29,740.83,455.7,55.43,953.96
2025-10-14 16:13:52.471423,29.46,74.35,1108.91,19.81,0.58,126.92,266.67,94.85,995.48
2025-10-14 16:13:54.472200,18.42,86.97,1826.95,19.43,10.47,563.02,84.7,3.45,1036.31
2025-10-14 16:13:56.473187,29.79,47.19,1633.27,20.26,1.99,812.22,134.41,60.68,954.79
2025-10-14 16:13:58.473728,23.81,89.28,643.16,19.37,5.43,495.84,418.12,83.76,1038.77
2025-10-14 16:14:00.474613,32.7,48.64,1582.1,20.2,2.22,474.86,324.28,18.56,1047.05
2025-10-14 16:14:02.475755,29.65,75.48,669.71,19.13,8.05,791.42,380.64,63.13,975.91
2025-10-14 16:14:04.476393,25.31,66.33,1420.45,20.36,6.38,666.42,219.59,46.18,971.52
2025-10-14 16:14:06.476965,20.24,88.48,1688.92,19.57,9.88,461.53,81.82,40.27,1044.43
2025-10-14 16:14:08.477458,26.78,42.62,931.33,19.02,4.26,658.37,323.71,52.27,1010.29
2025-10-14 16:14:10.478416,32.12,62.24,1416.21,20.2,4.19,398.39,88.84,13.04,1022.58
2025-10-14 16:14:12.479765,20.37,87.56,871.08,20.92,4.3,323.81,269.67,43.94,1024.78
2025-10-14 16:14:14.480973,15.95,73.1,1155.7,19.66,4.73,355.02,74.99,82.84,1028.6
2025-10-14 16:14:16.481822,34.46,30.56,442.9,19.27,5.05,483.69,367.33,42.01,1022.55
2025-10-14 16:14:18.482656,15.4,53.26,973.67,20.27,1.22,98.61,413.9,15.75,1045.51
2025-10-14 16:14:20.483456,24.36,77.55,730.63,19.9,4.79,811.33,90.71,29.05,1017.81
2025-10-14 16:14:22.484028,27.72,71.94,1921.03,20.97,7.42,928.52,343.4,92.43,953.89
2025-10-14 16:14:24.484578,19.84,61.05,1767.5,19.5,2.1,820.11,23.77,67.36,1043.72
2025-10-14 16:14:26.485450,24.68,51.42,1910.44,20.04,8.99,431.62,336.24,46.17,1030.8
2025-10-14 16:14:28.486225,15.37,45.29,653.82,20.46,3.38,12.49,93.83,73.28,1045.53
2025-10-14 16:14:30.486780,15.78,65.4,845.71,19.32,7.85,316.71,189.43,17.65,986.97
2025-10-14 16:14:32.487994,21.34,47.43,808.93,20.12,3.19,576.26,44.34,87.35,959.32
2025-10-14 16:14:34.488986,16.34,81.3,1497.37,20.21,3.2,177.52,256.77,95.35,976.57
2025-10-14 16:14:36.489424,25.24,58.8,594.19,20.93,9.74,321.59,384.36,8.94,1017.82
2025-10-14 16:14:38.490311,33.17,69.96,1886.7,20.94,0.23,187.41,363.37,10.35,1020.34
2025-10-14 16:14:40.490859,30.75,46.16,1054.45,20.68,8.88,667.58,186.07,68.91,1029.33
2025-10-14 16:14:42.491605,23.87,41.87,946.41,19.54,9.55,191.87,12.37,50.23,996.98
2025-10-14 16:14:44.492397,21.79,50.66,1291.5,19.85,8.02,537.37,400.79,84.93,1039.48
2025-10-14 16:14:46.492894,23.87,85.18,675.46,20.01,5.13,413.57,38.78,9.19,1035.48
2025-10-14 16:14:48.494322,29.16,66.67,942.56,19.54,2.33,153.99,461.96,93.53,1006.7
2025-10-14 16:14:50.494715,33.85,59.28,1792.56,19.33,10.33,891.7,353.76,98.33,950.99
2025-10-14 16:14:52.495775,26.44,62.55,362.36,20.67,1.05,422.08,287.55,32.27,958.79
2025-10-14 16:14:54.496748,15.59,52.3,445.49,20.29,5.76,208.64,216.82,54.76,1036.03
